geneid	taxid	symbol	Full_name_from_nomenclature_authority
32024	7227	CG43901	-
32026	7227	v	vermilion
32027	7227	CG2145	-
32028	7227	Myo10A	Myosin 10A
32029	7227	Rab9Fb	Rab at 9Fb
32032	7227	C901	-
32033	7227	CG42339	-
32034	7227	CG11160	-
32035	7227	CG1552	-
32036	7227	CG1545	-
32037	7227	CG1537	-
32038	7227	CG15203	-
32039	7227	sev	sevenless
32040	7227	Vago	-
32041	7227	CG2076	-
32042	7227	CG2061	-
32043	7227	CG42249	-
32045	7227	Hsp60	Heat shock protein 60
32046	7227	CG11122	-
32047	7227	Rpt3	Regulatory particle triple-A ATPase 3
32049	7227	Klp10A	Kinesin-like protein at 10A
32050	7227	CDK2AP1	CDK2-associated protein 1
32051	7227	CG15199	-
32052	7227	CG15202	-
32053	7227	CG15201	-
32055	7227	Lint-1	l(3)mbt interacting protein 1
32056	7227	rtv	retroactive
32057	7227	Dlic	Dynein light intermediate chain
32058	7227	antdh	-
32059	7227	CG1394	-
32060	7227	CG15200	-
32062	7227	CG11106	-
32063	7227	CG44422	-
32065	7227	CG15198	-
32067	7227	Ir10a	Ionotropic receptor 10a
32068	7227	sisA	sisterless A
32069	7227	l(1)10Bb	lethal (1) 10Bb
32070	7227	CG1657	-
32071	7227	Kap3	Kinesin associated protein 3
32072	7227	CG34348	-
32073	7227	GCS1	Glucosidase 1
32074	7227	CG11756	-
32075	7227	CG1738	-
32076	7227	CG11752	-
32077	7227	CG1737	-
32078	7227	dsh	dishevelled
32079	7227	Pa1	PTIP associated 1
32080	7227	hop	hopscotch
32081	7227	Tim8	-
32083	7227	dlg1	discs large 1
32084	7227	CG15196	-
32085	7227	Gr10b	Gustatory receptor 10b
32086	7227	Or10a	Odorant receptor 10a
32087	7227	Gs2	Glutamine synthetase 2
32088	7227	Evi5	Ecotropic viral integration site 5 ortholog (H. sapiens)
32089	7227	Sk1	Sphingosine kinase 1
32090	7227	HP5	Heterochromatin protein 5
32092	7227	CG43155	-
32093	7227	Cyp4g15	-
32094	7227	CG1749	-
32095	7227	Spase25	Spase 25-subunit
32097	7227	Drak	Death-associated protein kinase related
32098	7227	CG1572	-
32099	7227	PGRP-SA	Peptidoglycan recognition protein SA
32100	7227	RpII215	RNA polymerase II 215kD subunit
32101	7227	CG11699	-
32102	7227	Kmn1	kinetochore Mis12-Ndc80 network component 1
32103	7227	CG11697	-
32104	7227	CG11696	-
32106	7227	CG11695	-
32107	7227	nod	no distributive disjunction
32108	7227	CG1561	-
32109	7227	rho-4	rhomboid-4
32110	7227	CG2533	-
32111	7227	CG2247	-
32112	7227	CG1703	-
32113	7227	RPA3	Replication protein A3
32114	7227	Met	Methoprene-tolerant
32115	7227	Ptp10D	Protein tyrosine phosphatase 10D
32116	7227	CG2371	-
32119	7227	bif	bifocal
32120	7227	PhKgamma	Phosphorylase kinase gamma
32121	7227	CG2444	-
32122	7227	FucT6	alpha1,6-fucosyltransferase
32123	7227	Amun	-
32124	7227	prtp	pretaporter
32125	7227	Tango10	Transport and Golgi organization 10
32126	7227	inaF-D	-
32127	7227	CG15221	-
32128	7227	CG9360	-
32130	7227	dy	dusky
32131	7227	Karl	-
32132	7227	CkIIbeta	Casein kinase II beta subunit
32133	7227	Hsc70-3	Heat shock 70-kDa protein cognate 3
32135	7227	CG1578	-
32136	7227	rudhira	-
32137	7227	CG15741	-
32138	7227	Cyp28c1	-
32139	7227	CG15740	-
32140	7227	p24-1	p24-related-1
32141	7227	CG10347	-
32142	7227	ATP7	-
32143	7227	CG2025	-
32144	7227	CG1847	-
32145	7227	CG11802	-
32146	7227	CG15739	-
32147	7227	CG10352	-
32148	7227	CG10353	-
32149	7227	SelG	Selenoprotein G
32150	7227	CG1840	-
32151	7227	sicily	severe impairment of CI with lengthened youth
32152	7227	wisp	wispy
32153	7227	Upf1	-
32154	7227	pot	papillote
32156	7227	Sclp	-
32157	7227	CG10362	-
32158	7227	cac	cacophony
32159	7227	gd	gastrulation-defective
32160	7227	tsg	twisted gastrulation
32161	7227	CG18130	-
32162	7227	fw	furrowed
32163	7227	CG1806	-
32164	7227	CG1492	-
32165	7227	regucalcin	-
32166	7227	Chrac-16	Chromatin accessibility complex 16kD protein
32167	7227	CG15735	-
32168	7227	Tango4	Transport and Golgi organization 4
32169	7227	Usp7	Ubiquitin-specific protease 7
32170	7227	Cyp311a1	-
32172	7227	Cyp318a1	-
32173	7227	Uch-L5R	Uch-L5-related
32174	7227	Muc11A	Mucin 11A
32176	7227	CG12721	-
32177	7227	CG15734	-
32178	7227	CG11356	-
32179	7227	CG2750	-
32180	7227	CG1924	-
32183	7227	Ten-a	Tenascin accessory
32188	7227	CG2577	-
32189	7227	Ir11a	Ionotropic receptor 11a
32190	7227	CG2574	-
32191	7227	Pkcdelta	Protein kinase C delta
32193	7227	CG15927	-
32194	7227	CG15731	-
32195	7227	Rab40	-
32196	7227	CG42258	-
32198	7227	Cpr11A	Cuticular protein 11A
32199	7227	Lsp1alpha	Larval serum protein 1 alpha
32200	7227	Mks1	Meckel syndrome, type 1 homologue
32201	7227	CG2556	-
32202	7227	CG43921	-
32203	7227	Cpr11B	Cuticular protein 11B
32205	7227	CG11138	-
32207	7227	LIMK1	LIM-kinase1
32208	7227	CG1824	-
32209	7227	Sec16	Sec16 ortholog (S. cerevisiae)
32211	7227	CG1463	-
32212	7227	CG2543	-
32213	7227	CG11085	-
32214	7227	CG15728	-
32215	7227	Aven	Aven ortholog
32216	7227	CG2540	-
32217	7227	Tomosyn	Tomosyn ortholog
32221	7227	CkIalpha	Casein kinase Ialpha
32222	7227	Tis11	Tis11 homolog
32224	7227	CG15725	-
32225	7227	Smr	Smrter
32226	7227	CG4004	-
32228	7227	ade5	-
32229	7227	CG12717	-
32230	7227	CG3812	-
32233	7227	Pde9	Phosphodiesterase 9
32234	7227	CG3775	-
32238	7227	CG4661	-
32239	7227	CG32649	-
32240	7227	CG4407	-
32241	7227	CG4404	-
32242	7227	mRpL49	mitochondrial ribosomal protein L49
32243	7227	Brms1	BRMS1 ortholog
32244	7227	CG4645	-
32245	7227	fne	found in neurons
32246	7227	hec	hector
32247	7227	CG15721	-
32248	7227	CG12716	-
32249	7227	CG15719	-
32250	7227	CG2209	-
32252	7227	CG12715	-
32253	7227	rad	radish
32256	7227	hep	hemipterous
32257	7227	lic	licorne
32258	7227	CG2200	-
32259	7227	CG43313	-
32260	7227	Fer3HCH	Ferritin 3 heavy chain homologue
32261	7227	CG42237	-
32262	7227	CG15717	-
32263	7227	MFS10	Major Facilitator Superfamily Transporter 10
32264	7227	CG32645	-
32266	7227	CG4318	-
32267	7227	CG4332	-
32268	7227	Bap60	Brahma associated protein 60kD
32269	7227	CG12096	-
32271	7227	CG12723	-
32272	7227	CG2453	-
32273	7227	sno	strawberry notch
32274	7227	REG	-
32275	7227	mew	multiple edematous wings
32276	7227	CG15742	-
32278	7227	HDAC4	Histone deacetylase 4
32279	7227	CG15743	-
32281	7227	CG1764	-
32282	7227	CG1622	-
32285	7227	IP3K2	Inositol 1,4,5-triphosphate kinase 2
32288	7227	CG15747	-
32290	7227	Syt12	Synaptotagmin 12
32291	7227	dmrt11E	doublesex-Mab related 11E
32292	7227	CG1640	-
32293	7227	Rbp1-like	-
32294	7227	Tim9a	-
32295	7227	Yippee	-
32296	7227	CG1662	-
32297	7227	CG1673	-
32298	7227	CG12725	-
32299	7227	GstT4	Glutathione S transferase T4
32300	7227	CG1998	-
32301	7227	Set2	SET domain containing 2
32302	7227	CG34324	-
32303	7227	Neto	Neuropilin and tolloid-like
32307	7227	CG15754	-
32308	7227	CG15756	-
32309	7227	Cpr12A	Cuticular protein 12A
32310	7227	CG11816	-
32311	7227	CG32631	-
32312	7227	Tango13	Transport and Golgi organization 13
32314	7227	up	upheld
32315	7227	CG11178	-
32316	7227	Ndc80	-
32317	7227	BthD	BthD selenoprotein
32318	7227	tth	toothrin
32319	7227	Tango2	Transport and Golgi organization 2
32320	7227	CG2691	-
32321	7227	NFAT	NFAT homolog
32322	7227	Lig4	Ligase4
32323	7227	CG11164	-
32324	7227	CG15760	-
32325	7227	CG11162	-
32326	7227	CG12177	-
32327	7227	CG11158	-
32328	7227	CG9940	-
32329	7227	NnaD	Drosophila Nna1 ortholog
32330	7227	CG9941	-
32334	7227	CG11134	-
32335	7227	CG11151	-
32337	7227	Pdcd4	Programmed cell death 4 ortholog
32338	7227	Rtc1	-
32339	7227	Yp3	Yolk protein 3
32340	7227	rdgB	retinal degeneration B
32341	7227	CtsB1	Cathepsin B1
32342	7227	CG11103	-
32343	7227	inaE	inactivation no afterpotential E
32344	7227	CG10993	-
32345	7227	CG10996	-
32348	7227	CG11095	-
32349	7227	Clic	Chloride intracellular channel
32350	7227	Nup93-1	Nucleoporin 93kD-1
32351	7227	jub	Ajuba LIM protein
32352	7227	AMPdeam	AMP deaminase
32353	7227	mamo	maternal gene required for meiosis
32357	7227	CG11068	-
32358	7227	ben	bendless
32359	7227	CG12480	-
32360	7227	betaNACtes1	-
32361	7227	CG1368	-
32362	7227	CG11581	-
32363	7227	CG11584	-
32364	7227	CG12481	-
32365	7227	CG11585	-
32366	7227	CG13403	-
32367	7227	yl	yolkless
32368	7227	CG11590	-
32371	7227	l(1)G0469	lethal (1) G0469
32373	7227	l(1)G0007	lethal (1) G0007
32374	7227	CG11674	-
32375	7227	mRpL38	mitochondrial ribosomal protein L38
32377	7227	CG1434	-
32378	7227	Fbxl4	F box and leucine-rich-repeat gene 4
32379	7227	mRNA-cap	mRNA-capping-enzyme
32381	7227	CG1461	-
32382	7227	CG13404	-
32384	7227	Muc12Ea	Mucin 12Ea
32385	7227	CG9400	-
32386	7227	betaNACtes2	-
32387	7227	dpr8	defective proboscis extension response 8
32389	7227	betaNACtes4	-
32392	7227	CG9411	-
32393	7227	CG12540	-
32394	7227	CG14414	-
32395	7227	mRpS25	mitochondrial ribosomal protein S25
32396	7227	nmdyn-D6	-
32397	7227	CG9413	-
32398	7227	NetA	Netrin-A
32399	7227	CG5321	-
32400	7227	NetB	Netrin-B
32401	7227	CG15890	-
32402	7227	CG5334	-
32403	7227	CG5347	-
32406	7227	rut	rutabaga
32407	7227	CG14408	-
32408	7227	CG14411	-
32409	7227	CG14410	-
32410	7227	CG14407	-
32412	7227	CG12539	-
32413	7227	CG9522	-
32414	7227	CG9521	-
32415	7227	CG9519	-
32416	7227	CG9518	-
32418	7227	CG9514	-
32419	7227	CG9512	-
32420	7227	CG9509	-
32421	7227	CG14406	-
32422	7227	CG12398	-
32423	7227	Eo	Ecdysone oxidase
32424	7227	CG9503	-
32425	7227	Flo2	Flotillin 2
32426	7227	pdgy	pudgy
32427	7227	CG9030	-
32428	7227	eag	ether a go-go
32429	7227	hiw	highwire
32430	7227	be	ben
32434	7227	ND-B18	NADH dehydrogenase (ubiquinone) B18 subunit
32435	7227	opm	opossum
32436	7227	dob	doppelganger von brummer
32437	7227	Lsd-2	Lipid storage droplet-2
32438	7227	CG33177	-
32439	7227	CG9065	-
32440	7227	CG15027	-
32441	7227	CG5599	-
32442	7227	Rab3-GEF	Rab3 GDP-GTP exchange factor
32443	7227	CG9072	-
32444	7227	Cyp4s3	-
32446	7227	RpL37a	Ribosomal protein L37a
32447	7227	CG9095	-
32448	7227	CG43737	-
32450	7227	CG5662	-
32452	7227	CG9101	-
32453	7227	PPYR1	Protein phosphatase Y regulator 1
32454	7227	CG9106	-
32455	7227	CG5877	-
32457	7227	gce	germ cell-expressed bHLH-PAS
32458	7227	Top1	Topoisomerase 1
32459	7227	dah	discontinuous actin hexagon
32460	7227	CG9114	-
32461	7227	HDAC6	Histone deacetylase 6
32462	7227	CG9123	-
32463	7227	CG12608	-
32464	7227	CG6227	-
32467	7227	CG9164	-
32468	7227	Cngl	Cyclic nucleotide-gated ion channel-like
32470	7227	Scamp	-
32471	7227	Ahcy13	Adenosylhomocysteinase at 13
32472	7227	CG11655	-
32473	7227	shtd	shattered
32474	7227	CG6294	-
32475	7227	CG6299	-
32476	7227	CG15642	-
32477	7227	CG15641	-
32478	7227	Grip128	-
32479	7227	CG6308	-
32480	7227	mh	maternal haploid
32481	7227	CG6324	-
32482	7227	CG6340	-
32483	7227	Gmap	Golgi microtubule-associated protein
32485	7227	Ac13E	Adenylyl cyclase 35C
32487	7227	CG42299	-
32488	7227	CG7860	-
32489	7227	CG15643	-
32490	7227	CG9213	-
32492	7227	cerv	cervantes
32493	7227	CG7872	-
32494	7227	CG9215	-
32495	7227	CG8097	-
32496	7227	CG8105	-
32497	7227	CG9220	-
32498	7227	sog	short gastrulation
32499	7227	CG8117	-
32500	7227	CG8119	-
32501	7227	CG15646	-
32502	7227	CG12708	-
32503	7227	CG15599	-
32504	7227	CG8128	-
32505	7227	CG9240	-
32506	7227	Pis	Phosphatidylinositol synthase
32507	7227	CG8134	-
32508	7227	CG9281	-
32509	7227	CG15601	-
32510	7227	CG8184	-
32511	7227	CG8191	-
32512	7227	CG12379	-
32513	7227	l(1)G0136	lethal (1) G0136
32514	7227	Arp6	Actin-related protein 6
32515	7227	CG11679	-
32516	7227	CG8206	-
32517	7227	CG8944	-
32518	7227	Tcp-1zeta	T-cp1zeta
32520	7227	CG8239	-
32521	7227	CG8260	-
32522	7227	Graf	GRAF ortholog (H. sapiens)
32523	7227	mRpL3	mitochondrial ribosomal protein L3
32524	7227	CG17209	-
32525	7227	CG8952	-
32526	7227	CG33172	-
32528	7227	Efhc1.1	EFHC1 homologue 1
32529	7227	Paf-AHalpha	Platelet-activating factor acetylhydrolase alpha
32530	7227	mRpS30	mitochondrial ribosomal protein S30
32531	7227	Rhp	Rhophilin
32532	7227	CG8974	-
32533	7227	CG15602	-
32534	7227	PGRP-LE	Peptidoglycan recognition protein LE
32535	7227	CG8509	-
32536	7227	sd	scalloped
32537	7227	Chc	Clathrin heavy chain
32538	7227	CG8565	-
32539	7227	Aats-arg	Arginyl-tRNA synthetase
32540	7227	CG8578	-
32541	7227	UBL3	-
32542	7227	CG15914	-
32543	7227	Myb	Myb oncogene-like
32544	7227	Gbeta13F	G protein beta-subunit 13F
32545	7227	Gapdh2	Glyceraldehyde 3 phosphate dehydrogenase 2
32546	7227	CG16952	-
32547	7227	tay	tay bridge
32548	7227	MSBP	membrane steroid binding protein
32549	7227	CG15916	-
32551	7227	CycD	Cyclin D
32552	7227	CG8909	-
32553	7227	CG8916	-
32554	7227	Lcch3	Ligand-gated chloride channel homolog 3
32556	7227	Stim	Stromal interaction molecule
32557	7227	CG8924	-
32558	7227	Rrp47	-
32561	7227	mmd	mind-meld
32562	7227	Or13a	Odorant receptor 13a
32563	7227	CG9170	-
32564	7227	CG8931	-
32565	7227	ND-20	NADH dehydrogenase (ubiquinone) 20 kDa subunit
32566	7227	eIF5	-
32567	7227	exd	extradenticle
32568	7227	CG8939	-
32569	7227	vap	vacuolar peduncle
32570	7227	CG12698	-
32571	7227	CG12395	-
32572	7227	dpr18	defective proboscis extension response 18
32573	7227	Nipsnap	-
32574	7227	Tob	-
32575	7227	CG8958	-
32576	7227	CG42353	-
32579	7227	disco	disconnected
32580	7227	CG12507	-
32581	7227	kat80	katanin 80
32582	7227	Mfe2	peroxisomal Multifunctional enzyme type 2
32584	7227	Prosalpha4	Proteasome alpha4 subunit
32585	7227	eas	easily shocked
32586	7227	UQCR-14	Ubiquinol-cytochrome c reductase 14 kDa subunit
32587	7227	caz	cabeza
32588	7227	CG9911	-
32589	7227	CG3632	-
32591	7227	CG3679	-
32592	7227	CG9914	-
32593	7227	CG9915	-
32594	7227	SWIP	-
32595	7227	Cyp1	Cyclophilin 1
32596	7227	CG9917	-
32597	7227	CalpC	Calpain C
32598	7227	CG9919	-
32599	7227	CG9921	-
32601	7227	sl	small wing
32602	7227	U2af50	U2 small nuclear riboprotein auxiliary factor 50
32603	7227	nonA	no on or off transient A
32604	7227	Fur2	Furin 2
32605	7227	CG9992	-
32606	7227	CG4239	-
32607	7227	TH1	-
32608	7227	mei-41	meiotic 41
32609	7227	CG9981	-
32610	7227	CG4301	-
32611	7227	Traf-like	TNF-receptor-associated factor-like
32612	7227	AnxB11	Annexin B11
32613	7227	hang	hangover
32615	7227	CG9947	-
32616	7227	rngo	rings lost
32617	7227	eIF-2alpha	eukaryotic translation Initiation Factor 2alpha
32619	7227	para	paralytic
32620	7227	Cnx14D	Calnexin 14D
32621	7227	CG9903	-
32622	7227	CG9902	-
32623	7227	Arp2	Actin-related protein 2
32624	7227	Pp2B-14D	Protein phosphatase 2B at 14D
32625	7227	P5CDh2	delta-1-Pyrroline-5-carboxylate dehydrogenase 2
32626	7227	CG13014	-
32627	7227	SMC3	Structural maintenance of chromosomes 3
32629	7227	CG9784	-
32630	7227	Nup153	Nucleoporin 153kD
32631	7227	mbt	mushroom bodies tiny
32632	7227	CG9782	-
32633	7227	CG9777	-
32635	7227	RpS19a	Ribosomal protein S19a
32636	7227	SNRPG	Small nuclear ribonucleoprotein G
32637	7227	mthl1	methuselah-like 1
32638	7227	CG32573	-
32639	7227	CG9723	-
32640	7227	r	rudimentary
32641	7227	CG15865	-
32642	7227	CG13012	-
32643	7227	CG13010	-
32644	7227	sing	singles bar
32645	7227	Axs	Abnormal X segregation
32646	7227	Sep4	Septin 4
32647	7227	CG9676	-
32648	7227	spheroide	-
32649	7227	CG9673	-
32650	7227	CG4653	-
32651	7227	CG9672	-
32652	7227	CG4678	-
32654	7227	CG13008	-
32656	7227	CG34325	-
32657	7227	CG32572	-
32659	7227	CG32568	-
32660	7227	goe	gone early
32661	7227	if	inflated
32662	7227	mRpL22	mitochondrial ribosomal protein L22
32663	7227	CG9609	-
32664	7227	Sap30	SIN3-associated polypeptide 30
32665	7227	Rrp45	-
32666	7227	CG4768	-
32668	7227	CG4789	-
32670	7227	CG13005	-
32671	7227	ppk28	pickpocket 28
32672	7227	CG4829	-
32673	7227	CG13004	-
32674	7227	RSG7	Regulator of G-protein signalling 7
32675	7227	CG13003	-
32676	7227	CG4872	-
32677	7227	Nprl2	Nitrogen permease regulator-like 2
32678	7227	Rcp	Receptor component protein
32679	7227	DENR	Density regulated protein
32680	7227	CG4880	-
32681	7227	CG13002	-
32682	7227	CG4928	-
32683	7227	wus	wurst
32684	7227	CG13001	-
32685	7227	CG13000	-
32686	7227	RhoGAP15B	Rho GTPase activating protein at 15B
32687	7227	Ubr1	Ubr1 ubiquitin ligase
32688	7227	CG45002	-
32689	7227	CG43996	-
32690	7227	CG8949	-
32691	7227	CG4949	-
32692	7227	CG4955	-
32693	7227	CG8945	-
32694	7227	CG16700	-
32695	7227	CG4991	-
32696	7227	Arpc3B	Actin-related protein 2/3 complex, subunit 3B
32698	7227	CG5004	-
32700	7227	RpS5a	Ribosomal protein S5a
32701	7227	CG5010	-
32703	7227	baz	bazooka
32704	7227	CG8918	-
32705	7227	CG5070	-
32706	7227	CG32563	-
32707	7227	CG12995	-
32708	7227	CG18258	-
32709	7227	CG5162	-
32710	7227	CG12998	-
32711	7227	CG5172	-
32713	7227	CG10598	-
32714	7227	CG10597	-
32715	7227	CG8915	-
32716	7227	CG8675	-
32718	7227	f	forked
32719	7227	CG8664	-
32720	7227	CG8661	-
32721	7227	Fim	Fimbrin
32722	7227	CG5445	-
32723	7227	B-H2	BarH2
32724	7227	B-H1	BarH1
32725	7227	CG8611	-
32726	7227	CG5613	-
32727	7227	p-cup	presidents-cup
32728	7227	CG8568	-
32729	7227	CG43658	-
32731	7227	ppk23	pickpocket 23
32732	7227	Ankle2	ANKLE2 ortholog
32733	7227	CG12992	-
32734	7227	CG12991	-
32737	7227	stas	Stasimon
32738	7227	CG8326	-
32739	7227	corolla	-
32740	7227	ND-24	NADH dehydrogenase (ubiquinone) 24 kDa subunit
32741	7227	CG8289	-
32742	7227	CG5800	-
32743	7227	RhoGAPp190	Rho GTPase activating protein p190
32745	7227	IntS2	Integrator 2
32746	7227	beta-Spec	beta Spectrin
32747	7227	CG12990	-
32748	7227	chas	chascon
32751	7227	CG8188	-
32752	7227	par-6	-
32753	7227	CG8173	-
32754	7227	CG42684	-
32757	7227	unc-4	-
32758	7227	OdsH	Ods-site homeobox
32759	7227	CG12986	-
32760	7227	Socs16D	Suppressor of Cytokine Signaling at 16D
32761	7227	CG6398	-
32762	7227	e(y)1	enhancer of yellow 1
32763	7227	CG8142	-
32764	7227	Ucp4A	-
32765	7227	CG15814	-
32766	7227	Spt7	-
32767	7227	CG32554	-
32768	7227	CG6762	-
32769	7227	Arp8	Actin-related protein 8
32770	7227	CG6769	-
32771	7227	mnb	minibrain
32773	7227	CG6788	-
32774	7227	CG12985	-
32775	7227	GSS	Glutathione Synthetase
32776	7227	CG7772	-
32777	7227	Vps4	Vacuolar protein sorting 4
32778	7227	CG6847	-
32780	7227	Sh	Shaker
32781	7227	CG12672	-
32782	7227	CG6867	-
32784	7227	CG15373	-
32785	7227	Dhc16F	Dynein heavy chain at 16F
32786	7227	CG7536	-
32787	7227	Ada3	transcriptional Adaptor 3
32788	7227	CG7206	-
32789	7227	scu	scully
32790	7227	RhoGAP16F	Rho GTPase activating protein at 16F
32791	7227	CG7192	-
32792	7227	Taf8	TBP-associated factor 8
32793	7227	CG7135	-
32794	7227	wupA	wings up A
32796	7227	ari-1	ariadne 1
32797	7227	Frq1	Frequenin 1
32798	7227	Andorra	-
32799	7227	Frq2	Frequenin 2
32800	7227	Hesr	HES-related
32801	7227	Him	Holes in muscle
32803	7227	CG33639	-
32805	7227	upd2	unpaired 2
32806	7227	CG15059	-
32813	7227	upd1	unpaired 1
32814	7227	CG6023	-
32815	7227	CG6123	-
32816	7227	CG6106	-
32817	7227	CrebB	Cyclic-AMP response element binding protein B
32818	7227	por	porcupine
32819	7227	CG6179	-
32820	7227	betaCOP	Coat Protein (coatomer) beta
32821	7227	Tsf1	Transferrin 1
32822	7227	CG32549	-
32824	7227	CG15056	-
32825	7227	CG42323	-
32826	7227	CG32548	-
32827	7227	CG6290	-
32831	7227	Hayan	-
32832	7227	psh	persephone
32833	7227	CG15046	-
32834	7227	CG15044	-
32835	7227	CG15043	-
32836	7227	GalNAc-T2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
32837	7227	Rad51D	-
32838	7227	Wnt5	Wnt oncogene analog 5
32839	7227	Ggt-1	gamma-glutamyl transpeptidase
32840	7227	CG6470	-
32841	7227	Aats-his	Histidyl-tRNA synthetase
32843	7227	CG6481	-
32844	7227	CG15042	-
32845	7227	CG15047	-
32846	7227	Bx	Beadex
32848	7227	CG15040	-
32849	7227	wgn	wengen
32850	7227	Rip11	Rab11 interacting protein
32851	7227	CG6540	-
32852	7227	CG6617	-
32853	7227	Ing3	Inhibitor of growth family, member 3
32854	7227	CG6659	-
32855	7227	fu	fused
32856	7227	CG6696	-
32857	7227	phm	phantom
32858	7227	Cyp18a1	Cytochrome P450-18a1
32859	7227	Cyp308a1	-
32860	7227	CCKLR-17D1	Cholecystokinin-like receptor at 17D1
32861	7227	CG6873	-
32862	7227	CG12609	-
32864	7227	CCKLR-17D3	Cholecystokinin-like receptor at 17D3
32865	7227	CG6891	-
32866	7227	CG18259	-
32869	7227	CG6961	-
32871	7227	Atg101	Autophagy-related 101
32872	7227	bnb	bangles and beads
32873	7227	CG7058	-
32874	7227	CG42450	-
32875	7227	CG7101	-
32876	7227	Pvf1	PDGF- and VEGF-related factor 1
32877	7227	CG34422	-
32878	7227	CG7280	-
32880	7227	CG7322	-
32881	7227	Usp39	Ubiquitin specific protease 39
32882	7227	CG7326	-
32885	7227	CG7332	-
32886	7227	CG7358	-
32887	7227	SdhBL	Succinate dehydrogenase, subunit B (iron-sulfur)-like
32888	7227	CG7378	-
32889	7227	CG43759	-
32891	7227	CG14190	-
32892	7227	CG7406	-
32893	7227	CG14191	-
32894	7227	CG7423	-
32895	7227	CG15882	-
32896	7227	tgy	twiggy
32897	7227	Obp18a	Odorant-binding protein 18a
32898	7227	RhoGAP18B	Rho GTPase activating protein at 18B
32901	7227	Inx5	Innexin 5
32902	7227	CG7556	-
32903	7227	CG7453	-
32905	7227	Mec2	-
32906	7227	HP1D3csd	Heterochromatin Protein 1D3 chromoshadow domain
32907	7227	CG7914	-
32908	7227	CG14194	-
32909	7227	CG7990	-
32910	7227	Ulp1	-
32911	7227	CG14195	-
32912	7227	Mur18B	Mucin related 18B
32913	7227	Muc18B	Mucin 18B
32914	7227	CG7884	-
32915	7227	CG14196	-
32916	7227	CG7889	-
32917	7227	CG7992	-
32918	7227	Hs3st-B	Heparan sulfate 3-O sulfotransferase-B
32919	7227	rictor	rapamycin-insensitive companion of Tor
32920	7227	Vav	Vav ortholog (H. sapiens)
32921	7227	CG8010	-
32922	7227	CG32536	-
32923	7227	CG8028	-
32924	7227	CG8034	-
32925	7227	CG8051	-
32926	7227	out	outsiders
32928	7227	nAChRalpha7	nicotinic Acetylcholine Receptor alpha7
32930	7227	kek5	kekkon5
32932	7227	CG12200	-
32933	7227	CG32533	-
32934	7227	Nat1	NAT1 ortholog (S. cerevisiae)
32935	7227	pcm	pacman
32936	7227	ND-18	NADH dehydrogenase (ubiquinone) 18 kDa subunit
32937	7227	CG12204	-
32938	7227	Pfrx	6-phosphofructo-2-kinase
32939	7227	CG14200	-
32940	7227	l(1)G0156	lethal (1) G0156
32941	7227	CoRest	-
32942	7227	CG12231	-
32943	7227	CG32532	-
32946	7227	Grip84	Gamma-tubulin ring protein 84
32947	7227	car	carnation
32948	7227	Tao	-
32949	7227	CG14218	-
32950	7227	CG14204	-
32951	7227	CG14219	-
32952	7227	CG14205	-
32953	7227	RpS10b	Ribosomal protein S10b
32954	7227	CG14220	-
32955	7227	CG14207	-
32958	7227	CG14210	-
32961	7227	CG14221	-
32962	7227	NAA20	N(alpha)-acetyltransferase 20
32963	7227	MKP-4	MAPK Phosphatase 4
32964	7227	CG14212	-
32965	7227	e(y)3	enhancer of yellow 3
32966	7227	Rcd-1	Required for cell differentiation 1 ortholog
32967	7227	CG12237	-
32968	7227	Sec61gamma	Sec61 gamma subunit
32969	7227	Arp10	Actin-related protein 10
32970	7227	Ranbp21	-
32971	7227	CG14215	-
32972	7227	CG14223	-
32973	7227	Ssu72	Ssu72 CTD phosphatase
32974	7227	Zw	Zwischenferment
32975	7227	et	eye transformer
