433,ORF,primary,433,FBGN0029588-MONOMER
434,structural molecule activity,primary,434,FBGN0010296-MONOMER
435,inorganic diphosphatase activity,primary,435,FBGN0034742-MONOMER
436,GTPase activity,primary,436,FBGN0015286-MONOMER
437,protein serine/threonine kinase activity,primary,437,FBGN0010909-MONOMER
438,NADH dehydrogenase activity,primary,438,FBGN0030605-MONOMER
439,GTPase activity,primary,439,FBGN0041191-MONOMER
440,DNA binding,primary,440,FBGN0022945-MONOMER
441,ORF,primary,441,FBGN0031094-MONOMER
442,binding//protein serine/threonine phosphatase activity,primary,442,FBGN0005777-MONOMER
443,"electron carrier activity//2 iron, 2 sulfur cluster binding",primary,443,FBGN0035529-MONOMER
444,structural constituent of ribosome//zinc ion binding//nucleic acid binding,primary,444,FBGN0032707-MONOMER
445,ORF,primary,445,FBGN0085553-MONOMER
446,ORF,primary,446,FBGN0035380-MONOMER
447,structural constituent of chitin-based cuticle//structural constituent of chitin-based larval cuticle,primary,447,FBGN0004780-MONOMER
448,3'-5'-exoribonuclease activity//RNA binding,primary,448,FBGN0034065-MONOMER
449,aldose 1-epimerase activity,primary,449,FBGN0052445-MONOMER
450,ORF,primary,450,FBGN0036958-MONOMER
451,electron carrier activity//heme binding//monooxygenase activity//iron ion binding,primary,451,FBGN0023541-MONOMER
452,nucleic acid binding//endonuclease activity,primary,452,FBGN0036323-MONOMER
453,odorant binding,primary,453,FBGN0043536-MONOMER
454,ORF,primary,454,FBGN0050271-MONOMER
455,ORF,primary,455,FBGN0085322-MONOMER
456,GTPase activity,primary,456,FBGN0039213-MONOMER
457,ORF,primary,457,FBGN0085254-MONOMER
458,ORF,primary,458,FBGN0032193-MONOMER
459,peptidyl-prolyl cis-trans isomerase activity,primary,459,FBGN0034109-MONOMER
460,structural constituent of ribosome,primary,460,FBGN0030616-MONOMER
461,ion channel activity,primary,461,FBGN0035934-MONOMER
462,inorganic diphosphatase activity,primary,462,FBGN0039710-MONOMER
463,ORF,primary,463,FBGN0052161-MONOMER
464,taste receptor activity,primary,464,FBGN0041247-MONOMER
465,ORF,primary,465,FBGN0031923-MONOMER
466,ORF,primary,466,FBGN0036584-MONOMER
467,ORF,primary,467,FBGN0038392-MONOMER
468,RNA polymerase II transcription mediator activity,primary,468,FBGN0038760-MONOMER
469,ORF,primary,469,FBGN0033702-MONOMER
470,ORF,primary,470,FBGN0039760-MONOMER
471,4'-phosphopantothenoylcysteine synthetase,primary,471,MONOMER54L-9383
472,ORF,primary,472,FBGN0085344-MONOMER
473,ORF,primary,473,FBGN0036194-MONOMER
474,ORF,primary,474,FBGN0038488-MONOMER
475,guanyl-nucleotide exchange factor activity,primary,475,FBGN0085422-MONOMER
476,microtubule motor activity//ATP binding//motor activity,primary,476,FBGN0004381-MONOMER
477,ORF,primary,477,FBGN0050033-MONOMER
478,ORF,primary,478,FBGN0035824-MONOMER
479,ORF,primary,479,FBGN0030666-MONOMER
480,mRNA binding,primary,480,FBGN0003062-MONOMER
481,odorant binding,primary,481,FBGN0034475-MONOMER
482,ORF,primary,482,FBGN0030940-MONOMER
483,protein binding,primary,483,FBGN0037956-MONOMER
484,calcium ion binding,primary,484,FBGN0050378-MONOMER
485,structural constituent of ribosome,primary,485,FBGN0040651-MONOMER
486,ORF,primary,486,FBGN0069963-MONOMER
487,chitin binding,primary,487,FBGN0053985-MONOMER
488,ATPase activity,primary,488,FBGN0000346-MONOMER
489,secondary active organic cation transmembrane transporter activity,primary,489,FBGN0038938-MONOMER
490,ORF,primary,490,FBGN0032834-MONOMER
491,ORF,primary,491,FBGN0032422-MONOMER
492,ORF,primary,492,FBGN0033957-MONOMER
493,ORF,primary,493,FBGN0053995-MONOMER
494,ORF,primary,494,FBGN0037228-MONOMER
495,GTPase activity,primary,495,FBGN0015789-MONOMER
496,sugar binding,primary,496,FBGN0041210-MONOMER
497,phospholipid-translocating ATPase activity,primary,497,FBGN0259221-MONOMER
498,ORF,primary,498,FBGN0051126-MONOMER
499,binding,primary,499,FBGN0039296-MONOMER
500,protein binding,primary,500,FBGN0053193-MONOMER
501,carbohydrate binding,primary,501,FBGN0033482-MONOMER
502,beta-catenin binding//cell adhesion molecule binding//protein binding//receptor activity//calcium ion binding,primary,502,FBGN0003391-MONOMER
503,ORF,primary,503,FBGN0053500-MONOMER
504,transcription cofactor activity,primary,504,FBGN0013764-MONOMER
505,carboxylesterase activity,primary,505,FBGN0015573-MONOMER
506,ORF,primary,506,FBGN0035189-MONOMER
507,ORF,primary,507,FBGN0039752-MONOMER
508,trypsin activity,primary,508,FBGN0033439-MONOMER
509,1-acylglycerol-3-phosphate O-acyltransferase activity,primary,509,FBGN0023196-MONOMER
510,ORF,primary,510,FBGN0036787-MONOMER
511,protein-lysine 6-oxidase activity,primary,511,FBGN0039848-MONOMER
512,catalytic activity,primary,512,FBGN0031332-MONOMER
513,ORF,primary,513,FBGN0050017-MONOMER
514,alanine-tRNA ligase activity,primary,514,FBGN0028962-MONOMER
515,membrane alanyl aminopeptidase activity,primary,515,FBGN0039656-MONOMER
516,peptidyl-prolyl cis-trans isomerase activity,primary,516,FBGN0039347-MONOMER
517,serine-type peptidase activity,primary,517,FBGN0031720-MONOMER
518,ORF,primary,518,FBGN0035000-MONOMER
519,ORF,primary,519,FBGN0053516-MONOMER
520,ORF,primary,520,FBGN0085231-MONOMER
521,ORF,primary,521,FBGN0051676-MONOMER
522,catalytic activity,primary,522,FBGN0002552-MONOMER
523,ubiquitin-protein ligase activity,primary,523,FBGN0034863-MONOMER
524,ORF,primary,524,FBGN0034484-MONOMER
525,ORF,primary,525,FBGN0033229-MONOMER
526,"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity",primary,526,FBGN0053145-MONOMER
527,ORF,primary,527,FBGN0259200-MONOMER
528,hormone binding//serine-type endopeptidase inhibitor activity,primary,528,FBGN0028987-MONOMER
529,mannosyltransferase activity,primary,529,FBGN0035464-MONOMER
530,ORF,primary,530,FBGN0032389-MONOMER
531,transcription factor activity,primary,531,FBGN0032248-MONOMER
532,Rho guanyl-nucleotide exchange factor activity//guanyl-nucleotide exchange factor activity,primary,532,FBGN0015803-MONOMER
533,chitin binding//structural constituent of peritrophic membrane,primary,533,FBGN0259698-MONOMER
534,poly-pyrimidine tract binding//nucleotide binding//mRNA binding,primary,534,FBGN0024285-MONOMER
535,ORF,primary,535,FBGN0259151-MONOMER
536,chitin binding,primary,536,FBGN0035325-MONOMER
537,G-protein coupled receptor kinase activity,primary,537,FBGN0023169-MONOMER
538,ORF,primary,538,FBGN0085259-MONOMER
539,high affinity inorganic phosphate:sodium symporter activity,primary,539,FBGN0034784-MONOMER
540,oxidoreductase activity//transition metal ion binding,primary,540,FBGN0027794-MONOMER
541,secretin-like receptor activity//calcitonin receptor activity//neuropeptide receptor activity,primary,541,FBGN0052843-MONOMER
542,single-stranded DNA binding,primary,542,FBGN0011679-MONOMER
543,calcium-dependent phospholipid binding,primary,543,FBGN0032653-MONOMER
544,structural constituent of chitin-based cuticle,primary,544,FBGN0036680-MONOMER
545,ORF,primary,545,FBGN0058269-MONOMER
546,transcription regulator activity,primary,546,FBGN0017550-MONOMER
547,choline-phosphate cytidylyltransferase activity,primary,547,FBGN0041342-MONOMER
548,two-component sensor activity//transcription activator activity//RNA polymerase II transcription factor activity//transcription factor activity,primary,548,FBGN0015542-MONOMER
549,double-stranded RNA binding//cytoskeletal protein binding//actin binding,primary,549,FBGN0053715-MONOMER
550,catalytic activity,primary,550,FBGN0051146-MONOMER
551,ORF,primary,551,FBGN0031026-MONOMER
552,structural constituent of pupal chitin-based cuticle,primary,552,FBGN0004554-MONOMER
553,ORF,primary,553,FBGN0032311-MONOMER
554,ORF,primary,554,FBGN0050485-MONOMER
555,ORF,primary,555,FBGN0034293-MONOMER
556,hydrogen:vesicular amine antiporter activity,primary,556,FBGN0043005-MONOMER
557,laminin receptor activity//cell adhesion molecule binding//structural molecule activity//receptor activity,primary,557,FBGN0003328-MONOMER
558,ORF,primary,558,FBGN0086677-MONOMER
559,ORF,primary,559,FBGN0067341-MONOMER
560,ORF,primary,560,FBGN0034129-MONOMER
561,importin-alpha export receptor activity,primary,561,FBGN0022213-MONOMER
562,taste receptor activity,primary,562,FBGN0035167-MONOMER
563,ORF,primary,563,FBGN0034688-MONOMER
564,ORF,primary,564,FBGN0026634-MONOMER
565,ORF,primary,565,FBGN0038272-MONOMER
566,neprilysin activity,primary,566,FBGN0032613-MONOMER
567,endopeptidase activity,primary,567,FBGN0028689-MONOMER
568,ORF,primary,568,FBGN0032624-MONOMER
569,nucleotide-sugar transmembrane transporter activity,primary,569,FBGN0029849-MONOMER
570,receptor binding,primary,570,FBGN0052496-MONOMER
571,transporter activity//serine-type endopeptidase inhibitor activity,primary,571,FBGN0031558-MONOMER
572,ORF,primary,572,FBGN0087005-MONOMER
573,SH3/SH2 adaptor activity//guanyl-nucleotide exchange factor activity,primary,573,FBGN0031762-MONOMER
574,NEDD8 activating enzyme activity,primary,574,FBGN0027053-MONOMER
575,structural constituent of muscle//motor activity,primary,575,FBGN0003149-MONOMER
576,zinc ion binding,primary,576,FBGN0028642-MONOMER
577,mevalonate kinase activity,primary,577,FBGN0061359-MONOMER
578,ORF,primary,578,FBGN0011694-MONOMER
579,dihydroorotate oxidase activity,primary,579,FBGN0000447-MONOMER
580,RNA polymerase II transcription factor activity//transcription factor activity//sugar:hydrogen symporter activity//zinc ion binding,primary,580,FBGN0003396-MONOMER
581,ORF,primary,581,FBGN0085503-MONOMER
582,ORF,primary,582,FBGN0259189-MONOMER
583,ORF,primary,583,FBGN0031037-MONOMER
584,ORF,primary,584,FBGN0039210-MONOMER
585,trypsin activity,primary,585,FBGN0033192-MONOMER
586,neurotransmitter transporter activity,primary,586,FBGN0031936-MONOMER
587,ORF,primary,587,FBGN0030811-MONOMER
588,ORF,primary,588,FBGN0052355-MONOMER
589,ORF,primary,589,FBGN0035249-MONOMER
590,ORF,primary,590,FBGN0032488-MONOMER
591,metalloendopeptidase activity//zinc ion binding,primary,591,FBGN0038341-MONOMER
592,calcium-dependent cysteine-type endopeptidase activity,primary,592,FBGN0020226-MONOMER
593,open rectifier potassium channel activity,primary,593,FBGN0035192-MONOMER
594,calcium ion binding,primary,594,FBGN0053490-MONOMER
595,ORF,primary,595,FBGN0035152-MONOMER
596,pyruvate dehydrogenase (acetyl-transferring) activity,primary,596,FBGN0029722-MONOMER
597,oxidoreductase activity,primary,597,FBGN0031207-MONOMER
598,guanyl nucleotide binding,primary,598,FBGN0031782-MONOMER
599,ORF,primary,599,FBGN0036602-MONOMER
600,DNA binding//transcription factor activity,primary,600,FBGN0037466-MONOMER
601,ORF,primary,601,FBGN0032231-MONOMER
602,ORF,primary,602,FBGN0002629-MONOMER
603,ORF,primary,603,FBGN0038814-MONOMER
604,ATPase activity,primary,604,FBGN0016983-MONOMER
605,aralkylamine N-acetyltransferase activity,primary,605,FBGN0019643-MONOMER
606,selenium binding,primary,606,FBGN0030501-MONOMER
607,ORF,primary,607,FBGN0029715-MONOMER
608,DNA binding//NAD-dependent histone deacetylase activity//NAD binding//zinc ion binding,primary,608,FBGN0037802-MONOMER
609,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors",primary,609,FBGN0036795-MONOMER
610,ORF,primary,610,FBGN0033110-MONOMER
611,ORF,primary,611,FBGN0039733-MONOMER
612,ORF,primary,612,FBGN0037968-MONOMER
613,ORF,primary,613,FBGN0033827-MONOMER
614,"hydrogen ion transporting ATPase activity, rotational mechanism",primary,614,FBGN0011211-MONOMER
615,oxygen transporter activity,primary,615,FBGN0000639-MONOMER
616,ORF,primary,616,FBGN0085701-MONOMER
617,ORF,primary,617,FBGN0030647-MONOMER
618,protein binding//phosphoinositide binding,primary,618,FBGN0031534-MONOMER
619,ORF,primary,619,FBGN0037329-MONOMER
620,ORF,primary,620,FBGN0028504-MONOMER
621,ORF,primary,621,FBGN0042185-MONOMER
622,ionotropic glutamate receptor activity//extracellular-glutamate-gated ion channel activity,primary,622,FBGN0036757-MONOMER
623,outward rectifier potassium channel activity,primary,623,FBGN0017561-MONOMER
624,sequence-specific DNA binding//transcription factor activity,primary,624,FBGN0040318-MONOMER
625,ORF,primary,625,FBGN0014127-MONOMER
626,DNA binding//zinc ion binding,primary,626,FBGN0039227-MONOMER
627,ORF,primary,627,FBGN0027544-MONOMER
628,transcription factor activity,primary,628,FBGN0017578-MONOMER
629,structural constituent of eye lens//structural constituent of chitin-based cuticle,primary,629,FBGN0005664-MONOMER
630,NAD+ kinase activity,primary,630,FBGN0033853-MONOMER
631,ORF,primary,631,FBGN0026417-MONOMER
632,ORF,primary,632,FBGN0028850-MONOMER
633,ORF,primary,633,FBGN0030998-MONOMER
634,protein binding,primary,634,FBGN0082585-MONOMER
635,protein serine/threonine kinase activity,primary,635,FBGN0035142-MONOMER
636,DNA binding//protein binding//chromatin insulator sequence binding,primary,636,FBGN0015602-MONOMER
637,aminoacylase activity,primary,637,FBGN0037818-MONOMER
638,neurotransmitter:sodium symporter activity//monoamine transmembrane transporter activity//serotonin transmembrane transporter activity//neurotransmitter transporter activity//cation channel activity,primary,638,FBGN0010414-MONOMER
639,"ATPase activity, coupled",primary,639,FBGN0002772-MONOMER
640,ORF,primary,640,FBGN0050459-MONOMER
641,glutathione peroxidase activity,primary,641,FBGN0010038-MONOMER
642,ORF,primary,642,FBGN0032318-MONOMER
643,ORF,primary,643,FBGN0040384-MONOMER
644,ORF,primary,644,FBGN0035952-MONOMER
645,ORF,primary,645,FBGN0083955-MONOMER
646,ORF,primary,646,FBGN0084001-MONOMER
647,ORF,primary,647,FBGN0033541-MONOMER
648,ORF,primary,648,FBGN0085505-MONOMER
649,DNA binding,primary,649,FBGN0053845-MONOMER
650,DNA binding,primary,650,FBGN0038390-MONOMER
651,zinc ion binding//nucleic acid binding,primary,651,FBGN0030878-MONOMER
652,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters",primary,652,FBGN0033117-MONOMER
653,N-sulfoglucosamine sulfohydrolase activity,primary,653,FBGN0038660-MONOMER
654,alpha-glucosidase activity,primary,654,FBGN0032382-MONOMER
655,NADH dehydrogenase activity,primary,655,FBGN0029888-MONOMER
656,serine-type endopeptidase activity,primary,656,FBGN0038250-MONOMER
657,chitin binding,primary,657,FBGN0039042-MONOMER
658,"3',5'-cyclic-AMP phosphodiesterase activity",primary,658,FBGN0259225-MONOMER
659,protein serine/threonine kinase activity,primary,659,FBGN0004462-MONOMER
660,unfolded protein binding//heat shock protein binding,primary,660,FBGN0037151-MONOMER
661,histone-lysine N-methyltransferase activity,primary,661,FBGN0040372-MONOMER
662,ORF,primary,662,FBGN0085457-MONOMER
663,endodeoxyribonuclease activity//nucleic acid binding,primary,663,FBGN0051679-MONOMER
664,dolichyl-phosphate beta-glucosyltransferase activity,primary,664,FBGN0032012-MONOMER
665,scavenger receptor activity,primary,665,FBGN0038867-MONOMER
666,odorant binding,primary,666,FBGN0037589-MONOMER
667,ORF,primary,667,FBGN0034907-MONOMER
668,monocarboxylic acid transmembrane transporter activity,primary,668,FBGN0001296-MONOMER
669,ORF,primary,669,FBGN0014466-MONOMER
670,ORF,primary,670,FBGN0035234-MONOMER
671,glutamine-fructose-6-phosphate transaminase (isomerizing) activity,primary,671,FBGN0027341-MONOMER
672,ORF,primary,672,FBGN0003175-MONOMER
673,ORF,primary,673,FBGN0034563-MONOMER
674,GTPase activity,primary,674,FBGN0015796-MONOMER
675,ORF,primary,675,FBGN0052242-MONOMER
676,G-protein coupled receptor activity,primary,676,FBGN0039821-MONOMER
677,transporter activity,primary,677,FBGN0051262-MONOMER
678,ORF,primary,678,FBGN0030725-MONOMER
679,transcription regulator activity//transcription factor activity,primary,679,FBGN0003130-MONOMER
680,GTPase activator activity//protein binding,primary,680,FBGN0030444-MONOMER
681,ORF,primary,681,FBGN0038828-MONOMER
682,ORF,primary,682,FBGN0037340-MONOMER
683,ORF,primary,683,FBGN0033275-MONOMER
684,nicotinate phosphoribosyltransferase activity,primary,684,FBGN0031589-MONOMER
685,protein kinase activity,primary,685,FBGN0036142-MONOMER
686,structural constituent of ribosome,primary,686,FBGN0040389-MONOMER
687,ORF,primary,687,FBGN0037171-MONOMER
688,ORF,primary,688,FBGN0040941-MONOMER
689,NADH dehydrogenase activity,primary,689,FBGN0035046-MONOMER
690,phosphoric monoester hydrolase activity,primary,690,FBGN0031045-MONOMER
691,ORF,primary,691,FBGN0037417-MONOMER
692,ORF,primary,692,FBGN0053260-MONOMER
693,inositol-1(or 4)-monophosphatase activity,primary,693,FBGN0036553-MONOMER
694,"Gram-negative bacterial binding//pattern recognition receptor activity//hydrolase activity, hydrolyzing O-glycosyl compounds",primary,694,FBGN0040321-MONOMER
695,ORF,primary,695,FBGN0030946-MONOMER
696,ORF,primary,696,FBGN0034721-MONOMER
697,ORF,primary,697,FBGN0047330-MONOMER
698,heat shock protein binding,primary,698,FBGN0031880-MONOMER
699,ORF,primary,699,FBGN0050077-MONOMER
700,thiamin diphosphokinase activity,primary,700,FBGN0037942-MONOMER
701,ORF,primary,701,FBGN0034681-MONOMER
702,ORF,primary,702,FBGN0029839-MONOMER
703,hydrolase activity,primary,703,FBGN0031987-MONOMER
704,ORF,primary,704,FBGN0031626-MONOMER
705,hedgehog receptor activity,primary,705,FBGN0031140-MONOMER
706,zinc ion binding,primary,706,FBGN0032763-MONOMER
707,ORF,primary,707,FBGN0046301-MONOMER
708,DNA binding//transcription factor activity,primary,708,FBGN0019809-MONOMER
709,ORF,primary,709,FBGN0029803-MONOMER
710,zinc ion binding//nucleic acid binding,primary,710,FBGN0041727-MONOMER
711,ORF,primary,711,FBGN0054034-MONOMER
712,ORF,primary,712,FBGN0035685-MONOMER
713,trypsin activity,primary,713,FBGN0037515-MONOMER
714,dUTP diphosphatase activity,primary,714,FBGN0250837-MONOMER
715,unfolded protein binding//heat shock protein binding,primary,715,FBGN0035273-MONOMER
716,4-nitrophenylphosphatase activity,primary,716,FBGN0030348-MONOMER
717,ORF,primary,717,FBGN0054007-MONOMER
718,transporter activity,primary,718,FBGN0039251-MONOMER
719,ORF,primary,719,FBGN0037429-MONOMER
720,ORF,primary,720,FBGN0036258-MONOMER
721,ORF,primary,721,FBGN0032504-MONOMER
722,serine-type Pro-X carboxypeptidase activity,primary,722,FBGN0038705-MONOMER
723,ORF,primary,723,FBGN0034527-MONOMER
724,ATP binding//transcription factor activity,primary,724,FBGN0259162-MONOMER
725,sepiapterin reductase activity,primary,725,FBGN0014032-MONOMER
